Mapping parameters for Physeter macrocephalus (sperm whale)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 19181)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Physeter,macrocephalus,-66.75,61.75,3606:361:4,705,-1.61082804203033,0.753452003002167,34.0819892883301,34.6882171630859,1.53699994552881,0.642039000988007,252.518417358398,82
Physeter,macrocephalus,-66.75,64.25,3606:364:3,1241,-1.62655603885651,0.776893973350525,34.0679016113281,34.667797088623,1.6530000139027798,0.650138020515442,229.418426513672,102
Physeter,macrocephalus,-66.75,65.25,3606:465:3,1303,-1.6150130033493,0.936869978904724,34.0645370483398,34.68115234375,1.70000002253801,0.639411985874176,229.328567504883,118
Physeter,macrocephalus,-66.75,66.75,3606:466:4,1276,-1.62132596969604,0.949892997741699,34.0575103759766,34.6795921325684,1.7089999746531201,0.631271004676819,228.90217590332,133
Physeter,macrocephalus,-66.75,68.75,3606:468:4,1663,-1.60067498683929,0.842494010925293,34.0242881774902,34.6689033508301,1.7269999952986799,0.610639989376068,227.928039550781,133
Physeter,macrocephalus,-66.25,29.75,3602:469:2,4383,-1.27703702449799,-0.427177011966705,33.8945159912109,34.6520156860352,1.45400001201779,0.539126992225647,247.244979858398,338
Physeter,macrocephalus,-66.25,35.25,3603:465:1,3966,-1.37125396728516,-0.344464987516403,34.0326347351074,34.6501045227051,2.54400004632771,0.522678017616272,241.652984619141,304
Physeter,macrocephalus,-66.25,61.25,3606:361:1,2437,-1.54353201389313,0.0957920029759407,34.0506134033203,34.6612777709961,1.52000004891306,0.637521028518677,229.812515258789,134
Physeter,macrocephalus,-66.25,61.75,3606:361:2,2411,-1.54673194885254,0.0886510014533997,34.0544052124023,34.6613655090332,1.47500005550683,0.636851012706757,229.767135620117,136
Physeter,macrocephalus,-66.25,62.75,3606:362:2,2770,-1.5514760017395,0.0176609996706247,34.0559616088867,34.6617546081543,1.4019999653101,0.637184977531433,230.322952270508,152
Physeter,macrocephalus,-66.25,63.25,3606:363:1,2997,-1.55388605594635,-0.0292349997907877,34.0514259338379,34.6622695922852,1.44200003705919,0.63682097196579,230.724517822266,157
Physeter,macrocephalus,-66.25,63.75,3606:363:2,2962,-1.55962705612183,-0.0313050001859665,34.0456504821777,34.6628189086914,1.45500001963228,0.636400997638702,230.683639526367,156
Physeter,macrocephalus,-66.25,64.25,3606:364:1,2830,-1.56321799755096,0.0756850019097328,34.0398178100586,34.6635246276855,1.43199996091425,0.638547003269196,229.715118408203,157
Physeter,macrocephalus,-66.25,64.75,3606:364:2,2629,-1.56077802181244,0.223453998565674,34.032886505127,34.6650428771973,1.43099995329976,0.639078974723816,229.408935546875,161
Physeter,macrocephalus,-66.25,67.75,3606:467:2,2903,-1.54341900348663,0.091110996901989,33.9987297058105,34.6654968261719,1.52799999341369,0.630631983280182,228.960403442383,189
Physeter,macrocephalus,-66.25,77.75,3607:467:2,2858,-1.62388300895691,0.0466479994356632,33.7962455749512,34.6792640686035,1.75699999090284,0.64164000749588,229.611053466797,221
Physeter,macrocephalus,-66.25,88.75,3608:468:2,104,-1.72616302967072,0.412575006484985,33.4161071777344,34.6931304931641,3.4260000102222,0.653201997280121,225.016860961914,78
Physeter,macrocephalus,-66.25,143.25,3614:363:1,640,-1.64928495883942,-0.486391007900238,34.1773147583008,34.6420707702637,3.0139998998493,0.57309901714325,284.964141845703,78
