Mapping parameters for Balaenoptera borealis (sei whale)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 1407)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Balaenoptera,borealis,-74.25,-130.75,5713:140:2,52,-1.67557799816132,1.37761795520782,33.3192901611328,34.6673126220703,2.64599989168346,0.52490097284317,243.757843017578,7
Balaenoptera,borealis,-72.75,-130.75,5713:120:4,1838,-1.75682103633881,0.53760701417923,33.6330375671387,34.7140998840332,1.4280000468715999,0.801723003387451,221.539184570313,143
Balaenoptera,borealis,-70.75,11.25,3701:101:3,113,-1.73691773414612,-1.66947138309479,33.5522842407227,34.0939025878906,4.17622830718756,0.487648069858551,341.200408935547,3
Balaenoptera,borealis,-69.25,74.75,3607:394:2,658,-1.39926195144653,0.953594982624054,33.8811874389648,34.6822509765625,3.29699995927513,0.491456001996994,233.858001708984,71
Balaenoptera,borealis,-68.75,77.25,3607:487:3,589,-1.43070805072784,-1.13898694515228,33.823600769043,34.5178833007813,4.26199985668063,0.439916014671326,288.698699951172,40
Balaenoptera,borealis,-68.75,-90.75,5609:380:4,1729,-1.31055998802185,1.77747297286987,33.29248046875,34.704418182373,2.38600000739098,0.409583002328873,227.181900024414,9
Balaenoptera,borealis,-68.25,-90.25,5609:380:1,3965,-1.17816197872162,0.197631999850273,33.3313102722168,34.7073097229004,2.19999998807907,0.374300986528397,218.426177978516,76
Balaenoptera,borealis,-68.25,-178.75,5617:488:2,2856,-1.56070101261139,0.114559002220631,33.9635391235352,34.6924438476563,1.28399999812245,0.605406999588013,246.452133178711,543
Balaenoptera,borealis,-67.75,75.25,3607:475:3,435,-1.47441601753235,-0.923278987407684,34.0843276977539,34.5226211547852,1.93300005048513,0.58697098493576,282.516723632813,158
Balaenoptera,borealis,-67.25,62.75,3606:372:2,299,-1.67458605766296,-1.16753900051117,34.0838775634766,34.5287132263184,2.20600003376603,0.611544013023376,296.787933349609,59
Balaenoptera,borealis,-67.25,63.25,3606:373:1,246,-1.67678904533386,-1.58900201320648,34.0968132019043,34.4064979553223,2.24400009028614,0.620949983596802,317.182220458984,49
Balaenoptera,borealis,-67.25,68.25,3606:478:1,430,-1.61762094497681,-0.9721360206604,34.09619140625,34.5444374084473,1.98900001123548,0.545054018497467,288.699066162109,77
Balaenoptera,borealis,-67.25,68.75,3606:478:2,264,-1.62936103343964,-1.33956396579742,34.1007690429688,34.4739456176758,2.06699990667403,0.542213976383209,302.314270019531,77
Balaenoptera,borealis,-67.25,69.25,3606:479:1,324,-1.64182698726654,-1.15816903114319,34.108829498291,34.550968170166,2.14700005017221,0.560877978801727,292.863922119141,77
Balaenoptera,borealis,-67.25,72.25,3607:372:1,558,-1.62195003032684,-0.95550000667572,34.1532440185547,34.6093368530273,2.1949999500065998,0.663154006004333,280.620391845703,142
Balaenoptera,borealis,-67.25,72.75,3607:372:2,578,-1.60292100906372,-0.980445981025696,34.1314659118652,34.5951881408691,2.11700005456805,0.649806022644043,281.084777832031,161
Balaenoptera,borealis,-66.75,64.75,3606:364:4,1541,-1.61903595924377,0.511443018913269,34.0620956420898,34.6686668395996,1.6319999704137398,0.6423419713974,229.325546264648,108
Balaenoptera,borealis,-66.75,65.75,3606:465:4,1377,-1.61738204956055,0.677797019481659,34.0678558349609,34.6700057983398,1.7130000051111,0.636763989925385,228.930755615234,130
Balaenoptera,borealis,-66.75,66.75,3606:466:4,1276,-1.62132596969604,0.949892997741699,34.0575103759766,34.6795921325684,1.7089999746531201,0.631271004676819,228.90217590332,133
Balaenoptera,borealis,-66.75,67.25,3606:467:3,1695,-1.61719000339508,0.680446982383728,34.0412178039551,34.6701202392578,1.6749999485909899,0.624767005443573,228.53141784668,133
Balaenoptera,borealis,-66.75,69.25,3606:469:3,1158,-1.59588897228241,1.30984604358673,34.023738861084,34.6831512451172,1.76400004420429,0.616104006767273,228.22688293457,133
Balaenoptera,borealis,-66.75,71.75,3607:361:4,677,-1.57409298419952,0.248417004942894,34.0316314697266,34.6105575561523,1.8370000179857,0.651912987232208,248.449111938477,163
Balaenoptera,borealis,-66.75,75.75,3607:465:4,1431,-1.59598302841187,0.980530977249146,33.8881187438965,34.6739921569824,1.84200005605817,0.633372008800507,225.395797729492,220
Balaenoptera,borealis,-66.75,142.75,3614:362:4,179,-1.66897904872894,-0.74593597650528,33.9913444519043,34.6283798217773,5.50699979066849,0.320897996425629,291.132751464844,11
Balaenoptera,borealis,-66.25,62.75,3606:362:2,2770,-1.5514760017395,0.0176609996706247,34.0559616088867,34.6617546081543,1.4019999653101,0.637184977531433,230.322952270508,152
Balaenoptera,borealis,-66.25,63.25,3606:363:1,2997,-1.55388605594635,-0.0292349997907877,34.0514259338379,34.6622695922852,1.44200003705919,0.63682097196579,230.724517822266,157
Balaenoptera,borealis,-66.25,63.75,3606:363:2,2962,-1.55962705612183,-0.0313050001859665,34.0456504821777,34.6628189086914,1.45500001963228,0.636400997638702,230.683639526367,156
