Mapping parameters for Balaena mysticetus (bowhead whale)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 1445)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Balaena,mysticetus,52.75,141.25,1514:121:3,53,5.12951183319092,3.79338097572327,24.770809173584,31.4922008514404,41.280001401901195,0.303741008043289,343.981567382813,11
Balaena,mysticetus,53.25,141.75,1514:131:2,45,5.05038499832153,4.10246610641479,24.697244644165,31.1487998962402,37.797998636961,0.330655008554459,353.819580078125,13
Balaena,mysticetus,53.25,147.25,1514:237:1,1452,4.5680627822876,2.49924993515015,32.5490264892578,34.4418258666992,4.3420000001788095,0.0860259979963303,18.503080368042,290
Balaena,mysticetus,53.25,147.75,1514:237:2,1401,4.55891990661621,2.5019679069519,32.6072616577148,34.4238166809082,4.29499987512827,0.0666970014572144,19.0388698577881,322
Balaena,mysticetus,53.25,148.25,1514:238:1,1332,4.56718778610229,2.51465702056885,32.6513023376465,34.4243698120117,4.30400017648935,0.0502040013670921,21.2086734771729,356
Balaena,mysticetus,53.25,148.75,1514:238:2,1313,4.59537506103516,2.52058100700378,32.6840553283691,34.4243698120117,4.32799989357591,0.0404580011963844,21.4656867980957,389
Balaena,mysticetus,53.25,150.75,1515:130:2,956,4.95885276794434,2.85090494155884,32.7838706970215,34.2821922302246,4.91000013425946,0.0115419998764992,30.7125759124756,362
Balaena,mysticetus,53.75,138.25,1513:238:3,45,3.62848901748657,2.45065999031067,26.6021499633789,32.0793533325195,4.00400022044778,0.379608988761902,360.829162597656,11
Balaena,mysticetus,53.75,142.25,1514:132:3,123,4.91025018692017,2.56355595588684,26.8906364440918,32.4497451782227,14.4680002704263,0.324732005596161,359.086334228516,16
Balaena,mysticetus,53.75,145.25,1514:235:3,1602,4.57507705688477,2.49780511856079,32.1815757751465,34.4866218566895,8.12300015240908,0.105875000357628,15.4121599197388,164
Balaena,mysticetus,53.75,145.75,1514:235:4,1695,4.59407711029053,1.84571695327759,32.3102951049805,34.4871864318848,5.90099999681115,0.0989020019769669,46.9213676452637,197
Balaena,mysticetus,53.75,146.25,1514:236:3,1676,4.57280302047729,2.49766492843628,32.4011764526367,34.454891204834,5.03000011667609,0.0938230007886887,15.4384498596191,230
Balaena,mysticetus,53.75,146.75,1514:236:4,1573,4.54995012283325,2.50218105316162,32.4757232666016,34.4152526855469,4.61200019344687,0.0888549983501434,18.3422679901123,263
