Mapping parameters for Orcinus orca (killer whale)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 2396)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Orcinus,orca,-68.25,-178.75,5617:488:2,2856,-1.56070101261139,0.114559002220631,33.9635391235352,34.6924438476563,1.28399999812245,0.605406999588013,246.452133178711,543
Orcinus,orca,-67.75,41.75,3604:371:4,1113,-1.68585598468781,1.26862096786499,33.9291496276855,34.6831359863281,2.03000009059906,0.680877983570099,237.436798095703,77
Orcinus,orca,-67.75,69.75,3606:479:4,61,-1.70632195472717,-1.63012301921844,33.874153137207,34.4703674316406,4.5699998736381495,0.464890003204346,322.584869384766,7
Orcinus,orca,-67.75,74.25,3607:374:3,509,-1.49478900432587,-0.846017003059387,34.1259078979492,34.5447120666504,1.98900001123548,0.608346998691559,280.788513183594,197
Orcinus,orca,-67.75,75.25,3607:475:3,435,-1.47441601753235,-0.923278987407684,34.0843276977539,34.5226211547852,1.93300005048513,0.58697098493576,282.516723632813,158
Orcinus,orca,-67.75,75.75,3607:475:4,426,-1.48015999794006,-0.88733297586441,34.0794105529785,34.5212020874023,1.9620000384748,0.573725998401642,280.521209716797,139
Orcinus,orca,-67.75,76.25,3607:476:3,416,-1.49034297466278,-0.94164901971817,34.0674362182617,34.5188407897949,2.01399996876717,0.561284005641937,282.366302490234,121
Orcinus,orca,-67.75,76.75,3607:476:4,406,-1.50592696666718,-0.91094297170639,34.0165939331055,34.5209770202637,2.05000001005828,0.554413020610809,281.538452148438,105
Orcinus,orca,-67.75,77.25,3607:477:3,392,-1.52205204963684,-0.906184017658234,33.9621620178223,34.5193939208984,2.1200000774115297,0.551832973957062,281.99169921875,91
Orcinus,orca,-67.75,77.75,3607:477:4,395,-1.5256689786911,-1.17207205295563,33.9533805847168,34.4878311157227,2.30800011195242,0.549557983875275,293.085388183594,80
Orcinus,orca,-67.75,-69.75,5606:479:4,426,-0.937628984451294,-0.702655017375946,32.7931137084961,34.6750106811523,4.5420001260936305,0.358058005571365,208.500045776367,42
Orcinus,orca,-67.75,-178.25,5617:478:3,3342,-1.55412495136261,0.0866409987211227,33.9221649169922,34.6890525817871,1.6599999507889198,0.585487008094788,245.385147094727,598
Orcinus,orca,-67.25,43.25,3604:373:1,2007,-1.62505602836609,0.293027997016907,33.9647483825684,34.6704025268555,1.67200004216284,0.666109979152679,231.015670776367,81
Orcinus,orca,-67.25,62.75,3606:372:2,299,-1.67458605766296,-1.16753900051117,34.0838775634766,34.5287132263184,2.20600003376603,0.611544013023376,296.787933349609,59
Orcinus,orca,-67.25,65.25,3606:475:1,418,-1.6325900554657,-1.6575540304184,34.078498840332,34.3097991943359,3.21300001814961,0.572622001171112,334.221374511719,74
Orcinus,orca,-67.25,65.75,3606:475:2,514,-1.62124502658844,-0.323413014411926,34.106201171875,34.615665435791,2.82800011336803,0.570261001586914,276.923706054688,77
Orcinus,orca,-67.25,66.75,3606:476:2,232,-1.6278589963913,-1.59761095046997,34.108585357666,34.4068832397461,2.84700002521276,0.561942994594574,319.505157470703,77
Orcinus,orca,-67.25,67.25,3606:477:1,293,-1.61847794055939,-1.32654094696045,34.1032752990723,34.4930953979492,2.60500004515052,0.556239008903503,304.841430664063,77
Orcinus,orca,-67.25,68.75,3606:478:2,264,-1.62936103343964,-1.33956396579742,34.1007690429688,34.4739456176758,2.06699990667403,0.542213976383209,302.314270019531,77
Orcinus,orca,-67.25,69.75,3606:479:2,315,-1.6566469669342,-1.48959803581238,34.1216773986816,34.4762077331543,2.1569998934865,0.583374977111816,309.639617919922,77
Orcinus,orca,-67.25,70.25,3607:370:1,274,-1.67753994464874,-1.59639298915863,34.1335945129395,34.4756660461426,2.23099999129772,0.610554993152618,316.155090332031,81
Orcinus,orca,-67.25,73.75,3607:373:2,484,-1.5758810043335,-0.406318008899689,34.0498962402344,34.5765380859375,1.92399998195469,0.638316988945007,262.164978027344,201
Orcinus,orca,-67.25,74.25,3607:374:1,447,-1.56263399124146,-0.0713530033826828,34.0142974853516,34.546573638916,1.85799994505942,0.628211975097656,255.143356323242,221
Orcinus,orca,-67.25,75.25,3607:475:1,392,-1.55116200447083,-0.212071001529694,33.9942398071289,34.5437622070313,1.8609999679029001,0.610190987586975,255.421112060547,190
Orcinus,orca,-67.25,75.75,3607:475:2,392,-1.55795300006866,-0.263476997613907,33.9838218688965,34.542610168457,1.90499995369464,0.596886992454529,254.915603637695,175
Orcinus,orca,-67.25,77.25,3607:477:1,317,-1.59150099754333,-0.595095992088318,33.8851928710938,34.505313873291,2.03100009821355,0.567233026027679,267.694549560547,140
Orcinus,orca,-67.25,164.75,3616:374:2,779,-1.68967795372009,1.55196404457092,33.909854888916,34.7209892272949,2.68299994058907,0.66721498966217,245.258575439453,11
Orcinus,orca,-67.25,-75.75,5607:475:2,3444,-0.907239973545074,0.33653798699379,33.4794425964355,34.7031936645508,2.02000001445413,0.327271014451981,215.463806152344,257
Orcinus,orca,-67.25,-179.75,5617:479:2,2468,-1.48302400112152,0.119779996573925,33.8827819824219,34.6895332336426,1.82400003541261,0.55460798740387,245.234039306641,602
Orcinus,orca,-66.75,46.25,3604:466:3,1380,-1.67766797542572,1.01525604724884,33.9433937072754,34.6994209289551,1.7330000409856399,0.661099016666412,229.13134765625,78
Orcinus,orca,-66.75,61.25,3606:361:3,956,-1.61533796787262,1.16155505180359,34.0769920349121,34.6772422790527,1.66499998886138,0.646050989627838,231.631774902344,78
Orcinus,orca,-66.75,61.75,3606:361:4,705,-1.61082804203033,0.753452003002167,34.0819892883301,34.6882171630859,1.53699994552881,0.642039000988007,252.518417358398,82
Orcinus,orca,-66.75,62.25,3606:362:3,505,-1.61677896976471,-0.206000000238419,34.0839729309082,34.6206092834473,1.52900000102818,0.646721005439758,273.77197265625,93
Orcinus,orca,-66.75,62.75,3606:362:4,591,-1.62641203403473,-0.102472998201847,34.0846824645996,34.626392364502,1.56899995636195,0.655938029289246,272.239379882813,108
Orcinus,orca,-66.75,63.25,3606:363:3,893,-1.63191795349121,1.35241901874542,34.0819892883301,34.685474395752,1.60600000526756,0.660295009613037,236.213790893555,102
Orcinus,orca,-66.75,63.75,3606:363:4,965,-1.63173604011536,1.28562998771667,34.0762214660645,34.6990928649902,1.65400002151728,0.657612979412079,238.717330932617,100
Orcinus,orca,-66.75,64.25,3606:364:3,1241,-1.62655603885651,0.776893973350525,34.0679016113281,34.667797088623,1.6530000139027798,0.650138020515442,229.418426513672,102
Orcinus,orca,-66.75,66.25,3606:466:3,1187,-1.62120699882507,0.942920982837677,34.0681762695313,34.6804618835449,1.7180000431835698,0.635864019393921,228.953689575195,133
Orcinus,orca,-66.75,66.75,3606:466:4,1276,-1.62132596969604,0.949892997741699,34.0575103759766,34.6795921325684,1.7089999746531201,0.631271004676819,228.90217590332,133
Orcinus,orca,-66.75,67.75,3606:467:4,2085,-1.61123096942902,0.358274012804031,34.0305480957031,34.6639251708984,1.66099995840341,0.620204985141754,228.113189697266,133
Orcinus,orca,-66.75,68.25,3606:468:3,2030,-1.60605001449585,0.507722020149231,34.0257034301758,34.670352935791,1.67899997904897,0.614660024642944,227.981185913086,133
Orcinus,orca,-66.75,69.25,3606:469:3,1158,-1.59588897228241,1.30984604358673,34.023738861084,34.6831512451172,1.76400004420429,0.616104006767273,228.22688293457,133
Orcinus,orca,-66.75,71.75,3607:361:4,677,-1.57409298419952,0.248417004942894,34.0316314697266,34.6105575561523,1.8370000179857,0.651912987232208,248.449111938477,163
Orcinus,orca,-66.75,74.25,3607:364:3,1484,-1.56091296672821,0.839035987854004,33.9329261779785,34.6712379455566,1.80700002238154,0.646275997161865,225.6533203125,245
Orcinus,orca,-66.75,75.25,3607:465:3,1595,-1.58557403087616,0.695483982563019,33.9091415405273,34.6718254089355,1.83099997229874,0.639782011508942,225.681198120117,232
Orcinus,orca,-66.75,77.25,3607:467:3,1132,-1.63297402858734,1.37736701965332,33.8214530944824,34.6825408935547,1.8479999853298101,0.612736999988556,224.768096923828,192
Orcinus,orca,-66.75,77.75,3607:467:4,741,-1.6461980342865,1.10354197025299,33.809700012207,34.6808090209961,1.8880000570789,0.61037802696228,226.691925048828,177
Orcinus,orca,-66.75,78.25,3607:468:3,705,-1.66136801242828,-0.142651006579399,33.8013763427734,34.5673179626465,1.9620000384748,0.607257008552551,255.635559082031,163
Orcinus,orca,-66.75,80.25,3608:360:3,435,-1.64759004116058,-1.19414794445038,33.6256256103516,34.4911422729492,2.89099989458919,0.517180025577545,295.180786132813,133
Orcinus,orca,-66.75,139.75,3613:469:4,33,-1.661052942276,-1.58709502220154,33.9890823364258,34.1118431091309,5.1290001720189995,0.343228995800018,338.960052490234,3
Orcinus,orca,-66.75,140.25,3614:360:3,96,-1.66279399394989,-1.27162396907806,34.0053825378418,34.616626739502,5.4589998908340895,0.334251999855042,282.640563964844,4
Orcinus,orca,-66.75,140.75,3614:360:4,294,-1.66691195964813,-0.225752994418144,33.9956893920898,34.6873359680176,5.70400012657046,0.278342992067337,270.117584228516,5
Orcinus,orca,-66.75,142.25,3614:362:3,160,-1.66797697544098,-1.34871697425842,33.9590148925781,34.6203727722168,5.97900012508035,0.352851986885071,293.2470703125,8
Orcinus,orca,-66.75,145.75,3614:465:4,192,-1.66959702968597,-1.08895194530487,34.0594062805176,34.6054763793945,4.60000010207295,0.565463006496429,297.375122070313,88
